,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,0
161,2010-03-17,GoldCoast,20.7,27.3,1.0,,,SE,57.0,SSE,SE,35.0,35.0,83.0,61.0,1022.6,1021.5,,,23.7,26.8,0
162,2014-01-20,Walpole,16.5,24.7,0.0,,,SE,56.0,E,ESE,22.0,30.0,70.0,59.0,1017.1,1014.4,,,19.7,23.1,0
163,2013-05-16,Wollongong,10.9,20.4,0.0,,,WSW,80.0,N,WNW,13.0,28.0,57.0,39.0,1009.6,1005.6,1.0,,17.1,18.8,0
164,2011-03-22,Witchcliffe,13.5,29.9,0.0,,,NNW,33.0,ENE,W,7.0,17.0,58.0,57.0,,,,,21.8,27.3,0
165,2011-06-09,PerthAirport,13.2,20.3,0.0,3.2,9.2,ENE,61.0,NE,ENE,28.0,28.0,61.0,31.0,1028.2,1024.4,3.0,0.0,14.9,20.1,0
166,2014-04-17,Brisbane,16.2,28.0,0.0,5.6,10.7,ENE,19.0,WSW,WNW,7.0,7.0,59.0,39.0,1018.4,1014.2,1.0,2.0,21.9,27.7,0
167,2011-10-19,Brisbane,15.9,23.2,0.0,7.8,8.8,E,31.0,SSE,E,7.0,15.0,65.0,48.0,1029.9,1026.4,7.0,7.0,20.6,22.4,0
168,2016-07-20,Hobart,10.1,15.9,0.2,1.8,8.7,NNW,43.0,NNW,NW,20.0,20.0,65.0,42.0,1018.6,1018.3,1.0,2.0,11.5,15.0,0
169,2012-05-06,GoldCoast,14.9,24.4,0.0,,,SW,17.0,NW,ENE,9.0,11.0,73.0,49.0,1017.3,1014.7,,,19.3,24.0,0
170,2009-07-05,PearceRAAF,8.8,20.1,0.0,,8.9,ENE,30.0,E,ENE,9.0,15.0,76.0,47.0,1020.1,1016.7,,1.0,12.7,19.7,1
171,2015-09-21,BadgerysCreek,9.5,24.7,0.2,,,SSW,24.0,SE,NNE,2.0,7.0,100.0,38.0,,,,,14.3,23.8,0
172,2009-01-18,Melbourne,12.1,25.1,0.0,6.6,13.0,SSE,31.0,SE,SSE,7.0,20.0,60.0,51.0,1022.0,1019.3,1.0,0.0,15.2,21.6,0
173,2013-07-03,GoldCoast,17.1,22.9,0.6,,,S,50.0,S,SSE,20.0,31.0,70.0,70.0,1022.0,1021.0,,,20.1,21.1,0
174,2014-08-04,PearceRAAF,7.5,20.7,0.0,,9.7,E,35.0,ENE,E,22.0,15.0,50.0,38.0,1031.8,1028.4,0.0,0.0,14.3,20.2,0
175,2014-02-20,Portland,9.9,18.2,7.0,4.4,10.4,W,52.0,SW,WSW,26.0,28.0,57.0,60.0,1010.9,1014.3,2.0,8.0,14.4,16.5,0
176,2014-10-22,Brisbane,16.6,25.5,0.0,7.8,9.2,E,31.0,SSE,E,9.0,17.0,48.0,48.0,1025.6,1022.0,5.0,2.0,22.2,24.0,0
177,2014-10-17,Albury,5.1,20.3,0.0,,,E,28.0,SSE,NE,13.0,13.0,60.0,38.0,1025.4,1024.1,,,12.2,19.2,0
178,2017-01-07,PerthAirport,9.5,26.5,0.0,7.2,12.9,WSW,46.0,ESE,WSW,7.0,33.0,48.0,43.0,1012.4,1009.5,1.0,0.0,20.2,24.3,0
179,2015-04-14,Adelaide,15.7,29.7,0.0,3.2,,N,41.0,NNE,NW,13.0,15.0,23.0,25.0,1013.6,1011.3,,,24.2,29.2,0
180,2015-10-04,WaggaWagga,8.9,31.4,0.0,4.6,10.2,NW,26.0,ENE,SSE,13.0,9.0,66.0,25.0,1025.1,1023.2,7.0,6.0,16.4,29.4,0
181,2011-11-07,Hobart,11.9,19.8,0.0,7.4,7.7,NNW,50.0,NE,ESE,9.0,20.0,53.0,51.0,1010.5,1010.4,,,16.0,19.2,1
182,2016-01-05,Darwin,27.4,33.2,0.0,7.6,11.9,WNW,39.0,WNW,WNW,26.0,30.0,72.0,66.0,1013.1,1010.1,2.0,2.0,30.0,32.5,0
183,2015-09-27,Witchcliffe,10.4,19.1,0.2,,,ENE,37.0,E,E,17.0,17.0,69.0,55.0,1026.5,1022.9,,,15.0,17.4,0
184,2015-01-01,SydneyAirport,21.2,30.7,0.2,6.8,11.0,NE,52.0,NE,NE,22.0,35.0,63.0,56.0,1014.4,1011.0,1.0,3.0,25.7,29.3,0
185,2010-04-03,Williamtown,13.0,24.2,0.2,5.2,9.4,SSE,39.0,WNW,SSE,11.0,22.0,87.0,50.0,1020.4,1018.5,2.0,3.0,17.9,23.2,1
186,2016-03-21,Townsville,26.1,31.7,0.0,6.6,9.5,NE,31.0,NW,NE,9.0,15.0,74.0,70.0,1008.8,1005.2,6.0,5.0,29.0,31.1,1
187,2010-06-11,Newcastle,,16.2,0.0,,,,,NW,NW,11.0,11.0,66.0,47.0,,,1.0,1.0,8.5,15.0,0
188,2011-09-25,PerthAirport,6.7,20.4,0.0,4.6,9.4,W,31.0,N,W,6.0,20.0,62.0,55.0,1014.9,1013.3,1.0,6.0,16.2,19.8,1
189,2008-12-07,AliceSprings,20.9,25.7,4.8,4.6,2.1,N,31.0,SSW,NNW,11.0,17.0,70.0,77.0,1011.4,1009.9,7.0,8.0,25.0,24.3,0
190,2015-11-27,Wollongong,14.8,20.5,0.0,,,ENE,31.0,SSE,ENE,9.0,20.0,63.0,72.0,1016.4,1014.1,8.0,8.0,18.7,19.8,0
191,2016-01-31,Adelaide,14.5,25.3,0.0,,,WSW,33.0,NNE,SW,7.0,13.0,72.0,45.0,1006.6,1005.8,,,18.6,23.7,0
192,2016-12-21,Brisbane,22.1,34.1,0.0,7.0,8.8,WSW,26.0,NW,NE,6.0,11.0,55.0,57.0,1012.2,1008.6,3.0,7.0,29.5,31.0,0
193,2013-08-27,Williamtown,6.8,22.0,0.0,3.0,9.9,NW,28.0,WNW,SE,20.0,15.0,55.0,40.0,1022.2,1018.3,3.0,1.0,15.4,20.4,0
194,2012-03-05,Cobar,15.8,26.0,16.0,1.6,,SSW,35.0,S,S,13.0,19.0,68.0,41.0,1016.0,1015.0,1.0,1.0,19.4,25.1,0
195,2015-08-01,SydneyAirport,7.4,23.3,0.0,3.4,9.2,WNW,57.0,WNW,NW,9.0,35.0,53.0,20.0,1018.5,1015.3,6.0,6.0,13.9,21.9,0
196,2010-04-13,NorfolkIsland,20.7,24.5,0.0,4.2,3.0,NE,35.0,NNE,NW,19.0,13.0,83.0,78.0,1014.8,1012.1,7.0,7.0,22.2,23.5,1
197,2015-02-09,Albury,20.4,36.1,0.0,,,NE,31.0,SE,NNW,19.0,17.0,53.0,23.0,1019.9,1017.2,,1.0,23.7,34.8,0
198,2009-02-26,Newcastle,21.4,24.8,0.0,,,,,SE,SE,7.0,37.0,66.0,62.0,,,7.0,5.0,22.4,23.4,0
199,2012-06-26,Newcastle,6.0,14.8,4.0,,,,,,SE,0.0,4.0,99.0,79.0,,,8.0,8.0,10.5,12.8,1
200,2009-12-22,PearceRAAF,18.6,35.0,0.0,,11.7,SW,41.0,ENE,WSW,13.0,28.0,41.0,34.0,1006.2,1002.9,,,25.6,30.2,0
201,2016-04-05,BadgerysCreek,15.3,31.0,0.0,,,ENE,28.0,,NNE,0.0,15.0,100.0,43.0,1020.2,1013.7,,,18.4,30.7,0
202,2011-05-07,PerthAirport,11.5,25.7,0.0,4.0,9.9,,,ENE,ENE,37.0,22.0,56.0,28.0,1021.5,1017.6,0.0,0.0,15.2,25.2,0
203,2014-08-22,Cairns,17.5,27.7,0.0,6.6,10.7,SE,39.0,S,ESE,15.0,26.0,61.0,52.0,1018.9,1015.3,2.0,2.0,23.5,26.3,0
204,2015-08-30,Tuggeranong,-1.7,13.3,0.0,,,S,33.0,WNW,W,4.0,11.0,80.0,52.0,1022.1,1018.6,,,4.5,12.7,0
205,2011-08-11,MountGambier,5.8,15.7,2.6,1.0,8.3,SSE,35.0,SE,SSE,15.0,19.0,88.0,66.0,1019.4,1018.4,5.0,3.0,11.6,14.1,0
206,2012-09-07,AliceSprings,7.7,22.7,0.0,7.6,11.3,S,41.0,SSE,SSE,28.0,24.0,23.0,19.0,1023.6,1020.3,1.0,0.0,16.9,21.3,0
207,2014-06-22,MelbourneAirport,7.7,14.5,0.0,1.4,4.8,NNE,74.0,N,N,30.0,28.0,85.0,69.0,1022.1,1018.3,4.0,7.0,11.5,14.2,0
208,2015-01-13,Uluru,22.2,36.7,0.0,,,SSW,35.0,SE,WNW,17.0,20.0,43.0,26.0,1008.6,1005.1,1.0,,27.9,35.1,0
209,2012-11-18,Witchcliffe,13.8,24.4,0.0,,,SW,41.0,S,SSW,20.0,22.0,61.0,62.0,1010.3,1010.8,,,21.1,21.0,0
210,2010-01-31,MountGinini,9.1,21.7,0.2,,,NE,44.0,NE,NNE,20.0,13.0,98.0,53.0,,,,,10.9,18.1,0
211,2011-02-21,Ballarat,6.7,15.7,0.4,,,SW,50.0,SW,SSW,19.0,28.0,98.0,67.0,1017.8,1019.6,8.0,,9.1,14.1,0
212,2015-07-14,Darwin,14.8,27.5,0.0,9.4,11.1,ESE,46.0,SE,E,26.0,15.0,27.0,23.0,1017.6,1013.4,5.0,2.0,18.4,26.3,0
213,2013-06-15,Bendigo,2.9,13.3,0.0,1.4,,SSE,46.0,SSE,SSE,13.0,24.0,75.0,52.0,1019.7,1020.0,,,8.8,13.0,0
214,2009-08-23,BadgerysCreek,5.2,25.1,0.0,,,E,30.0,,E,0.0,17.0,79.0,43.0,1012.3,1007.5,,,14.9,24.8,0
215,2016-04-30,Albury,16.8,23.4,8.6,,,N,30.0,NNE,N,2.0,19.0,100.0,64.0,1018.1,1015.1,8.0,8.0,17.9,22.5,1
216,2014-01-11,Moree,22.1,33.7,0.0,8.0,9.9,ESE,37.0,NNE,WNW,28.0,11.0,53.0,28.0,1018.7,1013.7,5.0,6.0,25.5,33.1,0
217,2017-05-02,Launceston,6.8,15.3,0.4,,,SW,35.0,NNW,S,15.0,19.0,70.0,44.0,,,,,10.2,12.5,0
218,2015-01-03,Brisbane,24.6,28.9,1.2,4.2,4.2,E,35.0,ENE,NE,6.0,11.0,82.0,64.0,1019.4,1017.3,8.0,6.0,25.6,28.3,1
219,2014-06-01,PerthAirport,9.1,21.4,1.2,1.6,5.4,NNE,37.0,NNE,WSW,17.0,17.0,86.0,52.0,1018.7,1017.6,5.0,4.0,13.6,20.8,1
220,2016-05-01,CoffsHarbour,20.1,27.2,0.0,,,S,56.0,NE,SSW,17.0,37.0,71.0,87.0,1017.3,1016.4,,8.0,25.9,21.5,1
221,2016-01-01,Bendigo,24.8,37.3,0.0,,,W,50.0,SE,WSW,9.0,22.0,24.0,11.0,1011.7,1009.4,3.0,1.0,28.0,35.7,0
222,2017-01-26,Hobart,15.3,23.5,0.0,11.4,12.8,NW,69.0,NNW,NW,26.0,26.0,48.0,41.0,1011.8,1011.3,2.0,3.0,18.8,22.1,0
223,2011-07-13,Perth,8.9,19.9,0.0,2.2,7.9,NE,20.0,ENE,NNE,7.0,6.0,77.0,52.0,1019.2,1017.6,1.0,6.0,12.7,19.3,0
224,2009-12-25,PerthAirport,13.4,36.2,0.0,9.6,10.4,ENE,37.0,E,WSW,19.0,24.0,36.0,16.0,1016.3,1012.2,7.0,7.0,24.7,33.5,0
225,2010-11-08,AliceSprings,18.9,34.1,0.0,10.4,5.5,SE,41.0,ESE,NNE,9.0,20.0,33.0,15.0,1012.5,1008.0,7.0,3.0,25.0,32.5,0
226,2016-11-28,Darwin,27.7,32.4,0.0,7.2,1.4,NNE,33.0,W,SW,4.0,7.0,76.0,82.0,1010.1,1007.2,7.0,7.0,30.2,27.5,0
227,2015-07-14,Moree,4.9,15.5,0.0,1.8,6.6,W,37.0,W,SW,9.0,24.0,84.0,51.0,1019.6,1017.3,7.0,8.0,8.5,14.2,0
228,2013-01-02,SydneyAirport,20.2,23.4,0.0,7.4,0.9,SSW,61.0,SE,SSE,20.0,33.0,68.0,66.0,1014.1,1015.2,7.0,7.0,21.7,20.7,0
229,2011-09-18,Darwin,22.6,32.2,0.0,7.2,9.6,N,35.0,SSE,N,7.0,22.0,67.0,47.0,1014.8,1010.9,3.0,1.0,27.6,31.6,0
230,2011-03-10,Perth,17.3,32.0,0.0,8.6,11.0,SSW,41.0,SSE,WSW,6.0,19.0,47.0,45.0,1009.7,1007.6,1.0,1.0,25.2,28.1,0
231,2014-07-13,Albany,7.2,18.0,0.0,1.0,10.1,,,NW,S,7.0,9.0,80.0,52.0,1022.3,1016.6,1.0,0.0,11.1,17.2,1
232,2017-05-22,NorfolkIsland,17.4,22.4,0.4,,,E,56.0,E,E,30.0,28.0,65.0,66.0,1024.2,1020.8,8.0,8.0,19.8,20.6,0
233,2014-03-08,Albury,13.3,32.5,0.0,,,NE,61.0,,NNW,0.0,15.0,59.0,25.0,1020.8,1017.4,,1.0,20.5,31.7,0
234,2015-02-26,Moree,21.8,34.6,0.0,9.8,,NW,72.0,NNE,NNE,28.0,13.0,64.0,34.0,1009.0,1004.4,2.0,7.0,24.8,32.9,0
235,2012-03-17,Hobart,13.0,23.2,0.0,4.8,7.2,NW,46.0,NNW,NW,28.0,28.0,57.0,41.0,1012.2,1012.8,,,14.0,20.9,0
236,2010-11-21,PerthAirport,20.3,33.0,0.6,4.6,4.7,ESE,52.0,ENE,S,22.0,13.0,30.0,45.0,1007.1,1005.6,7.0,7.0,29.2,28.2,0
237,2009-03-27,MountGinini,7.0,18.1,0.2,,,,,NNE,,7.0,,99.0,,,,,,9.0,,0
238,2017-01-18,Bendigo,18.6,27.1,0.0,,,SSE,44.0,SSE,S,24.0,13.0,64.0,29.0,1011.0,1011.7,8.0,1.0,18.9,25.8,0
239,2016-07-30,Albury,8.3,12.1,0.2,,,NNW,20.0,ESE,NNW,9.0,9.0,96.0,74.0,1024.4,1021.5,8.0,8.0,9.7,11.9,1
240,2010-02-18,Mildura,17.0,34.0,0.0,11.4,12.4,SSE,37.0,SE,ESE,20.0,20.0,48.0,15.0,1020.7,1018.3,0.0,0.0,19.7,32.1,0
241,2015-06-06,Dartmoor,10.9,17.2,0.0,0.2,5.6,N,37.0,NNW,NNW,13.0,17.0,,,1028.0,1025.0,,,12.0,16.9,0
242,2010-10-08,PerthAirport,9.7,30.7,0.0,8.0,11.5,ENE,33.0,NNE,WSW,20.0,17.0,18.0,11.0,1020.6,1015.3,0.0,0.0,23.8,29.6,0
243,2014-09-04,MelbourneAirport,1.7,14.6,0.0,1.8,7.7,S,30.0,WSW,S,9.0,19.0,83.0,60.0,1021.2,1019.5,7.0,7.0,8.8,13.0,0
244,2010-06-24,Hobart,2.7,16.0,0.0,0.8,4.3,N,57.0,N,N,7.0,33.0,77.0,53.0,1027.2,1020.5,5.0,7.0,8.8,14.6,0
245,2015-07-03,Mildura,-0.7,13.0,0.0,1.2,5.1,NW,20.0,SSE,WNW,6.0,11.0,87.0,49.0,1030.2,1027.2,2.0,7.0,2.5,11.9,0
246,2010-04-03,WaggaWagga,10.6,25.1,0.0,3.8,9.6,ENE,44.0,E,NE,7.0,13.0,61.0,41.0,1020.7,1018.0,1.0,6.0,16.9,24.9,0
247,2011-02-02,Dartmoor,12.1,28.5,0.0,5.0,12.8,SE,35.0,E,W,15.0,15.0,77.0,45.0,1011.1,1009.0,,,17.3,27.0,0
248,2016-09-13,Moree,10.1,19.6,0.0,,,NNE,31.0,NE,NE,20.0,13.0,80.0,90.0,1020.4,1017.8,8.0,5.0,18.5,18.6,1
249,2016-01-19,Watsonia,15.3,35.6,0.0,13.8,7.6,S,28.0,SW,SW,7.0,13.0,75.0,27.0,1013.4,1008.8,7.0,6.0,19.7,33.7,0
250,2010-02-02,Canberra,14.4,28.0,0.0,10.8,,,,,,,,55.0,28.0,,,,,21.7,26.4,0
251,2012-10-27,Ballarat,4.8,11.4,6.8,,,S,35.0,SSW,SSW,17.0,17.0,93.0,70.0,1021.0,1022.9,8.0,8.0,7.4,10.5,0
252,2013-08-15,Walpole,11.3,12.0,6.8,,,WSW,69.0,NW,WSW,31.0,28.0,92.0,79.0,1004.2,1005.2,,,12.0,9.1,1
253,2011-08-24,Woomera,8.0,25.5,0.0,6.2,10.9,N,46.0,NNE,NNW,19.0,20.0,31.0,17.0,1028.4,1023.0,0.0,0.0,16.7,24.2,0
254,2010-04-06,Newcastle,14.4,25.0,0.0,,,,,,NE,0.0,4.0,80.0,60.0,,,7.0,7.0,20.0,23.4,1
255,2012-06-06,Penrith,10.2,13.9,11.8,,,S,35.0,SSW,S,13.0,15.0,83.0,74.0,,,,,12.4,13.6,0
256,2010-03-23,Penrith,16.5,30.8,0.0,,,SE,33.0,W,SSE,2.0,7.0,79.0,36.0,,,,,20.4,29.3,0
257,2009-12-17,SalmonGums,3.3,24.8,0.0,,,SSE,41.0,SSE,S,19.0,20.0,44.0,26.0,,,,,16.7,23.9,0
258,2010-04-29,PearceRAAF,10.4,32.4,0.0,,8.2,NNW,33.0,NNE,W,15.0,24.0,24.0,30.0,1018.5,1016.0,2.0,4.0,25.2,27.9,0
259,2009-08-14,GoldCoast,12.3,23.6,0.2,,,SE,44.0,SSW,SE,6.0,31.0,51.0,60.0,1017.2,1015.0,,,20.2,20.8,0
260,2016-03-15,MountGinini,8.9,14.0,3.6,,,E,46.0,ESE,E,15.0,13.0,97.0,96.0,,,,,9.1,13.0,0
261,2009-03-27,Adelaide,10.8,23.6,0.0,6.0,11.2,SW,24.0,ENE,SW,7.0,13.0,62.0,43.0,1027.7,1025.1,,,14.7,23.0,0
262,2009-04-17,MelbourneAirport,11.3,21.2,0.0,5.0,5.1,NNW,28.0,NW,SW,13.0,13.0,63.0,42.0,1017.9,1017.1,6.0,7.0,15.1,20.0,0
263,2010-08-06,BadgerysCreek,4.3,16.3,0.0,,,S,33.0,WSW,WSW,19.0,17.0,58.0,38.0,1020.9,1019.5,,,10.9,15.9,0
264,2011-12-20,Townsville,23.2,30.5,0.0,9.0,10.5,NE,35.0,SE,ENE,15.0,30.0,57.0,61.0,1010.8,1007.4,5.0,7.0,28.9,29.1,0
265,2015-02-18,NorahHead,19.9,29.3,0.0,,,ENE,31.0,N,NE,4.0,20.0,80.0,66.0,1019.7,1019.1,,,23.3,27.1,0
266,2011-09-11,Wollongong,10.6,18.1,0.0,,,S,65.0,SW,WSW,15.0,24.0,51.0,37.0,1013.1,1011.2,,3.0,15.0,16.5,1
267,2013-03-19,Newcastle,13.4,24.2,0.0,,,,,S,SE,4.0,9.0,77.0,53.0,,,2.0,3.0,19.6,23.0,0
268,2012-09-20,GoldCoast,14.7,24.0,0.0,,,SSE,30.0,E,ENE,7.0,13.0,64.0,69.0,1019.2,1015.1,,,21.5,23.0,0
269,2014-05-07,Walpole,16.0,21.1,0.6,,,NNE,43.0,NNW,NW,13.0,17.0,99.0,72.0,1005.2,1001.8,,,19.1,20.6,1
270,2013-04-22,Launceston,4.3,17.9,0.0,,,SSE,17.0,SE,NNW,7.0,4.0,79.0,94.0,1006.9,1003.8,,,11.4,15.1,1
271,2014-08-16,Melbourne,5.9,13.4,0.0,2.4,3.0,SSE,31.0,W,S,6.0,19.0,93.0,74.0,1024.1,1020.6,,,7.6,12.1,0
272,2009-06-24,PearceRAAF,9.2,15.9,4.8,,1.4,NNE,48.0,NNE,NW,26.0,20.0,86.0,82.0,1002.7,1000.0,8.0,6.0,12.4,14.8,1
273,2014-04-12,Cairns,22.8,27.3,,,,SE,63.0,ESE,NE,35.0,31.0,91.0,94.0,1004.3,998.1,8.0,8.0,25.6,24.9,1
274,2013-12-06,Hobart,7.7,18.7,12.0,3.4,5.8,WSW,59.0,SW,WSW,24.0,22.0,44.0,44.0,1009.9,1009.4,,,12.9,18.4,0
275,2014-09-21,Cairns,17.5,29.3,0.0,7.0,9.0,E,35.0,SSE,ESE,19.0,22.0,58.0,44.0,1018.8,1015.2,7.0,7.0,26.2,28.1,0
276,2010-05-23,Wollongong,12.0,17.7,0.0,,,SE,35.0,SW,SSE,15.0,22.0,68.0,55.0,1023.7,1021.0,8.0,8.0,15.0,17.6,0
277,2016-10-16,Brisbane,12.2,25.4,0.0,6.2,11.8,NE,33.0,WNW,NE,6.0,15.0,48.0,39.0,1021.6,1016.6,1.0,3.0,21.6,23.8,0
278,2009-10-12,Melbourne,11.8,22.6,0.8,6.0,5.8,N,80.0,N,WNW,31.0,31.0,48.0,51.0,1001.1,996.7,6.0,7.0,16.6,18.0,0
279,2014-11-23,Cairns,23.1,33.3,0.0,9.0,10.9,ENE,37.0,SE,E,13.0,28.0,58.0,49.0,1014.8,1011.8,5.0,2.0,29.9,31.8,0
280,2012-05-29,Launceston,0.7,13.8,0.0,,,E,13.0,,E,0.0,4.0,100.0,65.0,1028.8,1028.7,,,2.0,13.1,0
281,2013-09-21,Moree,5.2,22.8,0.0,,11.4,SW,31.0,SSE,SW,17.0,17.0,35.0,20.0,1016.6,1012.3,0.0,0.0,16.6,22.5,0
282,2009-12-06,Richmond,15.7,30.7,0.0,,,ENE,37.0,,ENE,0.0,19.0,71.0,41.0,1017.3,1013.2,,,21.9,29.4,0
283,2011-11-24,Brisbane,20.4,24.8,1.6,6.8,0.0,SW,17.0,SSW,S,4.0,4.0,90.0,80.0,1018.6,1016.4,7.0,7.0,20.9,24.1,1
284,2012-08-22,WaggaWagga,5.0,21.1,0.0,2.6,6.6,NNW,48.0,ESE,ENE,9.0,20.0,69.0,41.0,1013.8,1006.4,7.0,6.0,10.2,19.1,0
285,2016-12-19,PearceRAAF,12.2,30.6,0.0,,13.2,WSW,43.0,ESE,SSW,19.0,24.0,49.0,37.0,1016.3,1012.9,,,21.3,27.7,0
286,2014-09-11,Canberra,4.3,17.4,0.0,,,WNW,48.0,WNW,W,26.0,24.0,54.0,50.0,1017.7,1016.4,8.0,8.0,14.3,16.8,0
287,2015-01-28,Uluru,19.2,35.4,0.0,,,E,46.0,E,E,30.0,15.0,22.0,11.0,1009.7,1005.9,,,27.2,34.0,0
288,2009-12-14,Bendigo,10.3,28.3,0.0,6.8,,SSE,37.0,SSE,SSE,19.0,11.0,51.0,21.0,1020.4,1018.3,1.0,1.0,16.2,27.1,0
289,2013-09-08,BadgerysCreek,14.7,19.7,0.0,,,S,20.0,WSW,ENE,7.0,7.0,80.0,69.0,1026.6,1022.6,,,15.9,19.2,0
290,2015-02-01,Portland,12.5,16.7,0.0,3.4,5.0,SSE,37.0,SSE,S,13.0,22.0,82.0,75.0,1016.9,1018.1,8.0,8.0,13.6,14.2,0
291,2012-01-13,Ballarat,9.4,19.9,0.2,,,SSE,43.0,S,S,20.0,22.0,88.0,50.0,1019.0,1017.9,8.0,3.0,10.7,18.1,0
292,2013-01-10,NorfolkIsland,20.0,26.0,0.0,4.4,7.1,E,26.0,ENE,SSW,15.0,11.0,76.0,63.0,1013.4,1013.3,7.0,1.0,23.3,24.7,0
293,2013-08-17,Nhil,4.8,12.3,4.4,,,W,61.0,NNW,NNW,19.0,30.0,87.0,78.0,1008.5,1006.5,,,7.2,10.8,1
294,2014-03-12,Cobar,18.9,32.2,0.0,7.2,,S,43.0,ESE,WSW,11.0,9.0,49.0,32.0,1017.5,1014.9,3.0,5.0,25.2,31.2,0
295,2011-01-23,MelbourneAirport,16.4,28.3,0.0,3.6,11.4,SSE,30.0,SW,S,9.0,17.0,86.0,55.0,1010.4,1006.3,7.0,1.0,19.7,27.6,1
296,2017-06-04,Walpole,7.1,19.5,0.0,,,S,20.0,,,0.0,0.0,100.0,72.0,1030.7,1027.6,,,10.2,17.0,0
297,2012-06-09,Richmond,0.5,16.6,0.0,,,SSE,17.0,,S,0.0,4.0,99.0,52.0,1027.3,1023.9,,,5.4,16.1,0
298,2011-08-16,Sydney,10.6,17.9,0.0,2.4,8.2,ESE,24.0,W,ENE,13.0,11.0,85.0,62.0,1021.9,1018.7,,,12.8,17.5,0
299,2010-03-30,GoldCoast,20.5,27.9,0.0,,,NNE,35.0,SSE,NE,7.0,24.0,72.0,68.0,1019.6,1016.5,,,24.8,25.6,0
300,2015-08-01,Wollongong,10.8,20.7,0.0,,,NW,67.0,NW,NNE,17.0,17.0,49.0,37.0,1016.8,1014.2,8.0,5.0,15.3,20.5,0
301,2013-12-22,MountGinini,10.5,27.3,0.0,,,NW,69.0,NW,NW,28.0,26.0,60.0,26.0,,,,,17.5,25.6,0
302,2014-11-24,Perth,11.8,27.0,0.0,8.0,13.2,SW,39.0,ESE,SW,13.0,20.0,46.0,42.0,1022.1,1018.1,0.0,1.0,19.2,23.4,0
303,2014-12-22,Watsonia,15.9,28.1,0.0,8.8,4.0,SW,28.0,ENE,SW,2.0,11.0,76.0,60.0,1013.0,1009.4,7.0,7.0,20.0,25.1,1
304,2011-05-26,Moree,4.3,17.9,0.0,2.0,,SSW,37.0,SSW,SSW,11.0,28.0,77.0,45.0,1017.4,1015.3,0.0,1.0,9.2,17.5,0
305,2009-01-01,SalmonGums,14.8,31.8,0.4,,,E,46.0,ESE,SE,28.0,20.0,62.0,28.0,,,,,18.2,30.1,0
306,2012-11-01,Townsville,22.8,30.2,0.0,10.2,12.1,ENE,35.0,E,N,20.0,17.0,61.0,54.0,1016.4,1011.8,4.0,1.0,28.1,29.4,0
307,2009-09-02,Newcastle,7.2,20.2,0.0,,,,,,SE,0.0,15.0,75.0,55.0,,,0.0,0.0,13.6,19.2,0
308,2009-05-09,Walpole,13.1,24.3,0.0,,,NW,37.0,N,WNW,15.0,11.0,50.0,34.0,1025.1,1021.1,,,17.7,22.9,0
309,2016-06-08,Townsville,14.6,28.4,0.0,4.8,,ENE,30.0,,ENE,0.0,15.0,72.0,59.0,1016.4,1013.6,,,23.6,27.4,0
310,2014-09-11,Sale,10.0,15.7,0.2,,,W,65.0,W,WSW,26.0,31.0,89.0,69.0,1013.7,1016.9,8.0,7.0,11.3,11.8,1
311,2014-09-27,Dartmoor,8.5,25.4,1.0,2.2,10.3,NNW,44.0,N,NNW,15.0,26.0,98.0,46.0,1017.4,1013.5,,,15.4,24.3,0
312,2009-03-29,Sale,7.9,29.1,0.0,3.4,10.3,SSE,43.0,NW,SSE,11.0,28.0,86.0,20.0,1022.1,1020.7,0.0,1.0,12.5,26.7,0
313,2016-07-15,Albury,4.4,12.8,0.0,,,W,20.0,NE,ESE,4.0,6.0,90.0,66.0,1032.9,1030.6,6.0,7.0,8.4,12.2,0
314,2015-09-13,Richmond,7.7,25.6,0.0,,,NNE,26.0,NE,N,6.0,7.0,74.0,37.0,1028.5,1024.1,,,16.0,25.2,0
315,2012-11-23,Hobart,8.8,20.4,0.0,8.0,11.9,S,37.0,NNW,SE,17.0,19.0,47.0,41.0,1017.6,1015.8,,,16.4,19.7,0
316,2014-10-16,Woomera,8.6,28.2,0.0,7.8,,W,31.0,E,S,11.0,11.0,38.0,9.0,1023.2,1020.1,0.0,0.0,16.5,26.2,0
317,2015-04-24,CoffsHarbour,13.0,25.7,0.0,,,ENE,26.0,NW,NE,9.0,19.0,71.0,60.0,1009.8,1006.7,8.0,,19.8,24.8,0
318,2017-06-04,Darwin,22.4,31.4,0.0,6.6,8.3,E,43.0,ESE,E,24.0,17.0,59.0,40.0,1013.9,1010.4,6.0,7.0,25.8,30.8,0
319,2010-08-31,Penrith,8.9,23.5,0.0,,,NE,26.0,ENE,NE,6.0,6.0,76.0,34.0,,,,,14.6,23.0,0
320,2013-01-02,Adelaide,14.9,32.2,0.0,15.6,13.5,W,28.0,W,WSW,6.0,17.0,53.0,33.0,1017.6,1014.7,,,21.0,31.5,0
321,2010-02-12,CoffsHarbour,20.5,31.8,0.0,7.2,9.3,NNE,54.0,N,NNE,19.0,43.0,65.0,63.0,1013.0,1009.4,1.0,1.0,26.2,28.0,0
